reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOGiw71s_vPVDioXw7Rqv2oHzM2fcUQjDBuZ9KlZ9IEpNFeNA5gvkruZ7UJgp7g40tn47sij4ljEGH455A,Thea Dadunashvili,https://play-lh.googleusercontent.com/a-/AOh14GgrrgA7nPB9gCGJaNbhgn1LJe5n_21K25E8rXGVzg,I have subscribed and have been charged for the whole year. Though no features of premium appeared. Can someone clarify the reason????,1,4,5.6.0.1,06/10/2020 12:43,"Please note that it takes up to 2 hours for the Premium account to sync across platforms. If you are still not seeing it after 2 hours, please contact Any.do support at premium@any.do and we will make sure you get access to them right away.",11/10/2020 08:22,most_relevant,com.anydo
gp:AOqpTOHP6u6fdUcCQtyIhTyUyCKNGwSR7KfNIBAOygOG6R2yXmK9TNsZNctgdPkDBA0F3huuDJYfhVKZ-VJ-1g,charlee,https://play-lh.googleusercontent.com/a-/AOh14GgHNHfVaPw5_U6vLhVfXp7mMYoMfKKPCjE6rPaitvY,"As soon as you login it asks for money, how can i pay for something i haven't even used, then im trying to delete the account but it asks for a password I've never set, then i set the password at it says my password is wrong, so now im stuck with an app i dont want to use and will never use 0 stars garbage",1,0,5.7.0.20,12/01/2021 01:21,"Any.do is a free app. We provide 90% of our features at no cost. We never require our users to upgrade. All users can use the app for free for as long as they please. A payment can only be made upon the user's authorization. Regarding the account, our team will be happy to look into it, should you contact us at- www.any.do/contact_form.",14/01/2021 12:33,most_relevant,com.anydo
gp:AOqpTOEBTFvIHE1WHlXoek-nYi1mfnweWC-gM0nJE-nZvjE-NOtoAe82YGSpogqa6otPsz7HZN7dapIflAoFTw,Steve Hart,https://play-lh.googleusercontent.com/-pI-tgz1lSq8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckWbCNW7OdSRoHZHd5bZ_YkGwL2BQ/photo.jpg,Latest update deleted all my tasks and lists! Have to start all over and try to remember what my list items were. I'll be looking for a new app.,1,1,5.6.0.1,30/09/2020 19:19,"Please make sure that you are using the same email address and login method, for logging in to your account. You may check which account you are using under Settings- Profile. If you need any further assistance, kindly contact us at- https://www.any.do/contact_form, and we will be happy to assist!",04/10/2020 08:10,most_relevant,com.anydo
gp:AOqpTOHF4aEI_7OK1Z0Gi14QO50R3HdMo67QGvkn1x8K_vRsU3Kl5iJDc9LwssUKz1SK1mAQBsK3ZMuiMIamRg,Ankit Mehta,https://play-lh.googleusercontent.com/a-/AOh14GgCqhvPijylGCTytOPnhTDfpTvMqMvfQafaTkhsOQ,Location reminders don't work in medium power saving mode.. And all I got in reply was a copy paste solution and a trouble shoot link.,1,1,5.5.0.4,13/09/2020 06:40,"We are not aware of any issue with our Location Reminders. As we stated before, you are welcome to contact us and we will be happy to assist you in resolving your problem. We are available at - https://www.any.do/contact_form.",15/09/2020 08:00,most_relevant,com.anydo
gp:AOqpTOEvElPsBa6k8rLDmk-WrEoJea98KUrIGYWodJeMVupSbNMymunFaONx09WflbZ3CLazVJJDAAp3dVvd1g,Jon Clemens,https://play-lh.googleusercontent.com/-q6L1fx0d77w/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmDlzv-eKozESInr3I7zPC0RW-G8w/photo.jpg,It has changed how I viewed my different lists. Now they are all jumbled together and I can't find what I need.,1,2,5.6.0.7,25/10/2020 23:34,"Please note that in order to sort the lists by timeline, you can simply go to the ""All Tasks"" view, and change the sorting from 'List' to 'Time' under the menu on the top right corner :) If you have any further questions, please contact us at https://www.any.do/contact_form.",26/10/2020 09:26,most_relevant,com.anydo
gp:AOqpTOGQyOE-m08q4tiWjdbLsic05jZaSuN5dPKG1vwCD9FpBkODS63thUcUWV-wmqCMbgONMfMFS2IRxhtA5A,David Paul,https://play-lh.googleusercontent.com/-gNG7fUqH4NM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmQAivNTYfk8fqwVknysmif2lTSSQ/photo.jpg,I wish this had a way to snooze notifications. The devs don't seem to care...,1,0,5.6.0.1,03/12/2020 10:06,"The Snooze feature is already available on the app, and you are welcome to learn about it on our Help Center here- https://support.any.do/the-snooze/. For any questions kindly contact us here- https://www.any.do/contact_form.",03/12/2020 20:55,most_relevant,com.anydo
gp:AOqpTOGCGOEcZNh7qvxq32YqKUPPFuZm-jMfFQn8HDeiJMJRuss0au3sgkbFn-aviop8qUOQ4q8UE-SgkWtlkQ,Alessandro Frul,https://play-lh.googleusercontent.com/-ampdq6QXuzc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnae9gowIJF8zrpbQwcQegT3sdGhA/photo.jpg,"It doesn't have sub lists, e.g. ""child/school"", ""child/health"" so you see too many lists or too many tasks at once (which is overwelming).",1,10,5.5.0.8,21/09/2020 05:46,"Any.do is a minimalist task manager, which reflects in our design and functionality. You can sort your to-do's in 3 layers- lists, tasks, and subtasks. We recommend learning more about the app and all the features here- https://support.any.do.",23/09/2020 06:21,most_relevant,com.anydo
gp:AOqpTOGVwDiYTqB41FMwO155uyWq-VCC5UOho9VZKw7bQKBS9hql3vcV373CNx4i_k3p5Nw5UrT1wBWHQBLDxg,Salman Imon,https://play-lh.googleusercontent.com/-l0B8SdyK28Y/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckSERx0tYCpgw5iLaBpNBnnhZJHYw/photo.jpg,Its a good app but the app keeps crashing when i allow this app to add to my calendar. After adding it to calendar then yhis app doesnt open. Keeps crashing,1,2,5.4.0.6,20/08/2020 06:32,,,most_relevant,com.anydo
gp:AOqpTOEOL8Mt0zhqnRoIyb-nn8Z39BDMK9MyFvGKKg8a1U59OIDfZIdUL0dF7b61PHTYDIa9UXtVhB00YFNSeA,D Bbj,https://play-lh.googleusercontent.com/-snSvIgBGrSw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclLvqLtUMQldB4ruljrRwPv9GdWOA/photo.jpg,"I am not a fan of censorship so leaving all apps that support it. Besides I love paper calenders. Going to alternative video platforms, social media, search engines etc. Accept censorship accept the consequences.",1,3,5.7.0.20,10/01/2021 15:30,"We are sorry you feel this way! We encourage users to reach out to us directly in order to better understand the issue, or feedback and get to the bottom of things so we can offer a full resolution. We work hard to resolve any issues! :). If this is not the type of solution you are looking for, we respect your decision to move to a different app.",12/01/2021 14:12,most_relevant,com.anydo
gp:AOqpTOFkSU5pgSnk-ABn7oenvXvR-sBDcyIzIpUBqUkC6SYL_VUDdrrUJZHd0Us4AezSuHy02Gk-gsgLZA-Aqw,Connor Smith,https://play-lh.googleusercontent.com/-FHzhMUzQfjk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm5EYgRub2PoIGkN6EwHFMLjGG9KA/photo.jpg,Kinda unfortunate that you don't give the option of monthly payments.,1,0,5.6.0.8,16/11/2020 15:41,"90% of the app is completely free, and we allow our users to enjoy all core features for as much as they wish without a requirement to upgrade :) Please note that there is a monthly subscription option as well, which can be found under settings- Go Premium. For any questions or assistance, please contact us at https://www.any.do/contact_form",19/11/2020 09:40,most_relevant,com.anydo
gp:AOqpTOGnNG9xHdBtTwYLZyIusOBI6MWd6VTWgN-G5geJeW96qjAHaN52V1dUNean6dkRTxIVLP9-5JZhEIw_Fg,Cameron Hall,https://play-lh.googleusercontent.com/a-/AOh14Gg0NV5n7upWhICUlzNVvne-iqV2x6Q1qKt2S9__vg,Wish it could setup repeat reminders,1,0,5.6.0.8,10/11/2020 14:45,"With the Recurring Reminders feature you can get multiple reminders for any task, for as long as you need :) For instructions on how to set the Recurring Reminders, please visit our Help Center: https://support.any.do/recurring-reminders/. For any questions or assistance, please contact us at https://www.any.do/contact_form",11/11/2020 10:00,most_relevant,com.anydo
gp:AOqpTOF-sycU_WUrxWgyYS2SlZNHtGcEDzr24GSJRJlr5LwGAwL-qQ8E2h193mW4W1bCbENS3p2X61o9wu_UQA,Tim Lamb,https://play-lh.googleusercontent.com/-3SIpCfeHsig/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn34hi3LhwBhyT9wwrKaiBhcrzcTA/photo.jpg,HORRIBLE!!! PATHETIC AND CANNOT SYNC BETWEEN WEBSITE AND APP!!! DO NOT DOWNLOAD OR WASTE YOUR MONEY ON IT!!!!,1,0,5.7.0.20,03/01/2021 00:04,"Our website and app sync 24\7. Are you sure you are logged in with the same credentials (email & password) in each platform? If you are, and still unable to see the same tasks on both platforms, please submit a bug report https://www.any.do/contact_form and our team will be happy to look into it!",06/01/2021 12:40,most_relevant,com.anydo
gp:AOqpTOEP-X3mbO7FINTNm2xh0kUoMS4F3px0RdW34jMnwMeDBLAVYlUeKYwmCORF0xJ4X3OuG5UI4391yLdBDg,Gvidas Man,https://play-lh.googleusercontent.com/a-/AOh14GjPddn4ZhBKaRIYiPClF_Pwehw-GO4NO01Y4agCQA,7 days for free and then you pay. Plus too complicated for some simple tasks,1,1,5.6.0.6,13/10/2020 07:04,"Our 7 day trial allows free users to give Premium a try before committing. Keep in mind that you can use Any.do for free, 90% of the app is completely free, including all core functionality! We have an extensive Help Center detailing how to utilize the features -support.any.do. For further assistance, please contact us at www.any.do/contact_form.",14/10/2020 08:17,most_relevant,com.anydo
gp:AOqpTOFXbJGy8gYsM8t_77DiyuuwVuoffTPw7nhpnqesxai6GcCjsUTkf3fKgFbtcKnvyD-i1u7JK_L1lKSrXQ,Luka,https://play-lh.googleusercontent.com/a-/AOh14GhmIARkjHPQhz8JtEbypUjGBvB-u7NOm4fcEcoIww,"Scam premium that bypasses GooglePlay, On the mobile app you can only buy 1 year of premium while on the website a monthly payment is possible. People buy the monthly more often and the developer listed it on its personal website only to bypass google fee, thus i need to link my card on their site too",1,19,5.4.0.6,19/08/2020 07:00,"We offer monthly/yearly plans on Google play as part of our Premium offering. If you are having issues with seeing the monthly plan, please reach us at Premium@any.do :)",19/08/2020 09:07,most_relevant,com.anydo
gp:AOqpTOG0qj92C93X7M5iNhYPDkyUcUlir0mU3PTgZk7ywhsEQnWrj54EqtxpU3AfxgzApEB3fHO0x8Nmfe7C5g,Mihai Bota,https://play-lh.googleusercontent.com/a-/AOh14GjkvtoWvvqHmtmjLCb7IT4xR4T_-VBQ0LY1cF6SDw,I WAS TRYING FOR DAYS TO UN SUBSCRIBE. BUT OF COURSE THAT I was charged. Absolutely no support. Horrible and disgusting tactics,1,0,5.5.0.4,10/09/2020 10:18,"Canceling a Google Play subscription is done from the Google Play app as I can see you did. Any.do's support is available on all social media platforms, our website, help center, the settings section on the app, and even here on the reviews. You are welcome to reach us at https://www.any.do/contact_form and we will gladly assist you on any subject.",13/09/2020 06:03,most_relevant,com.anydo
gp:AOqpTOEo9Bz_U4tuiFP3J2RBxcSHhUANIV7bNsb2EDNiGuOG6hG4iwIAWNlEKJfGhbx3Uc8FA49sRnIhymKxsg,Rob,https://play-lh.googleusercontent.com/a-/AOh14GhjEsWlzdx6bWP2ZaiM7KExMHYD-Kf5qzfhar62eg,Locking basic features behind a paywall is kinda weird,1,0,5.6.0.1,28/09/2020 17:08,"Please note that 90% of the app is completely free, including all core functionality, and unlike similar apps, we allow our users to enjoy most of the features for as long and as much as they wish without any 3rd party ads or a requirement to upgrade :)",01/10/2020 08:09,most_relevant,com.anydo
gp:AOqpTOGmtxWRrgwr7YVyY_Z2hqmN4i-4EzpaFgr5BISpIJL1KClsge8gfd8oR-Dnk-Uen2C3Ddm8PezLZGK_wQ,Veera Raghavan,https://play-lh.googleusercontent.com/a-/AOh14Gh2QW0PeiFO-Ehe1LyRBIadKHFqfMXWhe_enRDMVA,"In the calendar of Any.do, 1st of August is marked as bakr-Id, but 22nd August is not marked as Ganesha chaturthi! Is there a specific reason? or was it conveniently forgotten? Developer, please do respond. Because it depends on your response whether to buy it or not?",1,2,5.4.0.6,20/08/2020 06:54,,,most_relevant,com.anydo
gp:AOqpTOGHYuizzBG_Fbsei5jiZwqOAq1tZYuA6HWrSVUDb0Yb9xMKVcr0szGh6OpJkif2LqMkbAFblAS9nv3NyQ,John Rafael,https://play-lh.googleusercontent.com/a-/AOh14GjVUSKugzwcHxIG6GOqzgFzfXMbg8hJdY4k8cLavw,"I miss Cal. The updates destroyed it, turned this into a cookie-cutter to-do app. It's a shame.",1,0,5.5.0.4,10/09/2020 14:52,We are sorry you feel this way! You are welcome to send us detailed feedback to https://www.any.do/contact_form so we could pass it to our Product Team for further consideration.,13/09/2020 06:10,most_relevant,com.anydo
gp:AOqpTOEE0w9fo5UU1R4xvniNtWpqrn4RqsbcUdSAAN_Ra8DwEtYM0otrOv182L_AI-4IKdE4QLJgmqbmJMm_9Q,Davk,https://play-lh.googleusercontent.com/a-/AOh14GhXmO6X79-2gzsDlbDCBOcrS7yJ-TCjnD6XDzwkJw,Require registration. I dont want create any accounts :(,1,0,5.7.0.10,17/11/2020 14:29,"We ask users to register an account because our app syncs across multiple platforms. In order to provide flawless sync, tasks are saved on our servers, which in turn makes them available 24/7 no matter where you log in from! :)",22/11/2020 10:01,most_relevant,com.anydo
gp:AOqpTOEdqfUm0GwqBkdF75LeKZa5SGRt8p3QH8pujSJFoBAiPjA31wdH6TP_2LErJ_x0F5VWxLlv0hf_Fzs06Q,Sean Weston,https://play-lh.googleusercontent.com/-GbTZW5QfnsE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclIcnxMjK74vCjBKcke87S2HvB5xA/photo.jpg,i sent an ivite to people and everyone got over 50 emails for the one invite. What a joke of a an app.,1,0,5.4.0.6,01/09/2020 12:20,This sounds very odd! Please reach us at www.any.do/contact_form so we can sort this for you ASAP :),05/09/2020 18:15,most_relevant,com.anydo
gp:AOqpTOG9cqNtW6wDlVZOu-v0fFtyKxS5EfFWoePAqJkWjh7ef1luOP8EdOZRhlHq-kWLvFJX-hLnRlrFAEE8xA,Stacy Dehut,https://play-lh.googleusercontent.com/-W6P48pSC5MQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm0uq_jmx44kdk7IBZZAZgNGfTuXQ/photo.jpg,No longer works with Alexa. What happened??,1,0,5.6.0.6,17/10/2020 10:39,,,most_relevant,com.anydo
gp:AOqpTOGS6vbWbshZjUZqKYOc2UW3dmseS9LZSyQvGPYftP7MBCYz0QtJHGUQZlEA8ohJRfn-3y1eVClZgxgc7w,Daniel Keller,https://play-lh.googleusercontent.com/a-/AOh14Gi8g0P3cMDt7FpQoBhonlsU--UVbA60vqqr4DnXmg,"Terrible Update! This app used to be perfect for planning out when certain tasks were to be completed. The interface was easy to understand and you could see and plan as many days into the future as you wanted, and everything was perfectly broken down by date. Now when you add tasks, regardless of when they need to be completed, the app just says to do it today. It has completely eliminated the only use for this app, which was to make out a planned future.",1,0,,16/11/2020 01:50,"Please note that the tasks in your tasks view are sorted by their reminder date, to move a task to Tomorrow/ Upcoming/ Someday, simply add the relevant reminder. That said, we are unaware of any issues with tasks being set to Today, so that's odd. Please send us a bug report via your app Settings - Support, so we can look into this for you.",17/11/2020 09:31,most_relevant,com.anydo
gp:AOqpTOEGf-2ZRRIx5B4neOatuxwlYEx-YcCGn-zXzrDRYrGZMCnOupJMPz0aBD3P2okhjrbUtDnHa0CmbACbRw,Devin Rivera,https://play-lh.googleusercontent.com/a-/AOh14GjWQORIYuQxHgRUp0PZPbrBsP2E9cHOyRXtAqFr,"Instead of shopping around, I downloaded Any.do because of how widely used it is. Setting up one day's schedule should have taken me just a couple of minutes. But the app seemingly randomized which day of the week an entry was for. On two occasions, it picked a day over a year away. After twenty minutes of fighting the app, I finally had my schedule together. I spent another ten minutes trying to get any notifications to work, with no luck. Fortunately, uninstalling only took a few seconds.",1,0,,08/12/2020 06:24,"We are not aware of any issues with randomized times for entering tasks, so that sounds odd. As per the notifications, there may be an issue with your device allowing the app to send notifications properly. If you're still experiencing any issues, kindly let us know at- www.any.do/contact_form, so we can get to the bottom of this for you.",10/12/2020 09:38,most_relevant,com.anydo
gp:AOqpTOExaXna4E_9EKW4OT37cBsvYk42fWjzyvoL-pjY6RNGbhQZFbz7_rlJZsC99nFq2DvE1BWZwHwcytOlow,Riaz,https://play-lh.googleusercontent.com/a-/AOh14GhXtEV6RwySocwyx8RXkrzYd4LGjnTzmfb1YW6GNw,"Tested the latest version. I want to love this app but unfortunately it still has an ongoing bug. Swiping away repeat reminders will stop that reminder repeating. Time and date must be reset to make it work again. Developers don't understand the issue. I don't understand the developers. Sticky reminders would help. Better yet would be, taking no action on a repeat reminder would default it to reset to same time, following day. I hope to use it some day.",1,6,4.15.9.6,08/01/2021 14:27,"Hi Riaz, thank you for the feedback, and we're sorry to hear you are experiencing issues with your Recurring Reminders. Our Support Team will be more than happy to look into this issue for you, should you submit a bug report via Settings - Support, so we can get to the bottom of this.",10/01/2021 13:20,most_relevant,com.anydo
